symbol	CYFZ_PBMC	FY2H_PBMC	FLWA_PBMC	X453W_PBMC	X684C_PBMC	CZJE_PBMC	DZQV_PBMC	X925L_PBMC	X9JD4_PBMC	G4YW_PBMC	X4DUY_PBMC	X36TS_PBMC	CR3L_PBMC
ADNP2	3.262068	6.09506	5.226124	4.958605	2.19761	3.18793	2.13604	3.46008	3.69006	4.23368	2.25442	5.256652	3.18929
ADO	2.78491	4.48888	4.38617	2.14791	4.05387	3.43649	5.50967	3.56683	2.34986	4.7108	2.78094	1.51329	2.4724
ADORA2A	33.71586641	28.089214	34.112189	26.953833	31.568142	20.840211	18.37826701	33.523278	30.90914	33.14904264	24.5451	34.93246283	33.224834
ADORA2A-AS1	1.925836	1.277322	0.866408	0.6283456	0.438307	0.3612963	1.564298	1.046487	0.694363	0.3551102	0.513581	0.502111	0.812647
ADORA2B	10.32335	7.00413	8.43291	10.30723	13.74356	0.886918	4.118853	8.96306	4.13137	3.87127	3.914609	5.00061	5.144673
ADORA3	0.677252	5.384091	6.893134	3.259672082	1.12477	1.3990798	2.34531	2.6943989	4.774938039	2.852805	3.191478019	2.165654	0.441665
ADPGK	132.699475	170.336954	182.802766	169.81134	142.6382382	172.007235	161.634565	152.929596	130.044562	146.176717	167.816826	166.03173	187.81454
ADPGK-AS1	1.18617	1.999096	0.852286	1.398522	0.260216	0.574566	1.26542	1.1518	0.173448	0.566726	0.281086	3.93852	0.469309
ADPRH	15.742403	16.9851	10.782594	16.962266	12.73073	18.340145	21.03576	18.93316	8.944904	18.725484	22.455085	17.408972	7.556828
ADPRHL2	26.9303	44.4163	42.9948	32.5298	52.7539	29.6601	34.3685	31.4307	41.8414	39.2083	53.2439	23.5036	30.579
ADPRM	29.491837	20.11704	20.4368	22.28113	32.23811	39.63947	30.86503	24.253979	25.288864	25.2127	30.198885	21.431776	35.46837
ADRB2	37.5619	26.6511	22.6203	22.2348	28.1784	21.971	34.0608	40.9865	28.0752	34.1051	33.1134	13.8657	12.1177
ADRM1	75.27765	86.23681	79.64325	89.118879	99.43695	77.77818	82.06005	66.658582	80.739	70.57709	74.82066	65.689113	79.9949
ADSL	69.25446	66.226761	75.899616	73.349529	66.404801	75.796352	69.252229	80.961115	101.768134	88.786129	98.124517	64.810464	50.34064129
ADSS	42.89305	35.26791	43.802946	51.418376	50.045993	50.189323	48.52142	37.90465	41.85572	37.795722	57.119745	34.545741	45.21339
ADSSL1	0.4591018	0.846342	1.812205	2.001127	1.112851	0.405346	0.593763	1.760095	1.4037961	2.032043	4.389863	1.971965003	0.0521809
ADTRP	5.728579	3.69704	14.692801	9.671138	19.02	6.238593	4.346483	1.406283	9.348337	5.512554	12.19944	7.160564	10.055979
AEBP1	1.997132	0.852683	4.606123	2.1825866	4.385003	1.24744	1.415943	3.145104	3.74606	4.340703	1.963714	1.647694	3.634809
AEBP2	27.939397	29.419866	25.41271038	34.94569	42.11078	32.44443	14.882965	21.05367	20.37282	18.560992	16.738293	18.742979	31.552118
AEN	19.343108	18.84001	23.786799	22.952994	22.699377	28.29165	13.841827	12.358319	18.872026	13.626991	14.817359	17.02342	22.850383
AES	156.10528	131.621479	192.441109	176.2332522	204.308021	194.523918	147.669618	203.265139	217.995228	176.580494	151.102489	139.586414	186.760521
AFAP1	3.165235822	4.72975	4.0414926	4.2258747	2.728503684	2.683820016	3.26989917	2.916970003	2.255452	3.560574281	2.13220915	2.44858384	3.23366072
AFAP1L2	2.606684	0.842108	4.916686	2.178845	0.2368784	0.785335	2.128589	2.794805	1.019626	2.6972281	5.48171	0.668702	0.369769
AFF1	14.038131	8.013631	12.322334	18.593407	11.902053	25.179994	39.830826	29.679749	23.31409	28.17757	27.41510316	28.9575762	25.30238
AFF3	12.898382	11.869238	7.402938	8.32984	6.379347	17.887966	21.254188	43.299258	19.985088	10.382224	13.801829	6.2599364	27.405715
AFF4	35.30893	35.824036	30.417449	34.042386	27.54373	40.742881	43.9159	53.02606	39.19253	27.29391	36.97111	56.34816	62.84193
AFG3L2	19.47589	22.44593	38.02251	36.64326	21.7035282	26.31186	17.14699	20.730721	26.380771	17.769114	25.394609	19.23091	32.24443
AFMID	9.629199	6.672783	4.233092	7.368401	10.02709	6.585676	5.053513	2.342225	7.251405	8.54961643	3.9272561	7.602297	8.122743
AFTPH	27.1944182	30.975146	31.59356624	34.2119448	42.444385	30.3594	30.85233001	33.29385533	29.13382	28.62107	29.300598	27.714889	38.17174
AGA	47.181849	36.52652	68.686394	64.39307	51.487888	62.354402	43.9713	53.80978	29.20828	54.084053	56.73159	49.8761	44.889151
AGAP1	2.04070024	1.5982188	0.962678002	1.598028123	2.8267207	3.3424696	2.080712805	0.7429457	0.546039006	1.846216211	0.181121003	0.721022802	0.753153048
AGAP2	5.48545	5.50909	5.65137	5.678599	10.92525	8.10827	6.70295	6.4971247	13.27198	8.89669	8.474949	7.49161	9.914295
AGAP3	8.831605	4.895317	21.325962	8.455864	8.9288062	6.8217892	6.701033	11.018674	8.0905676	9.2177387	5.961616	6.198229	7.232948
AGAP4	21.3966721	14.359642	26.95055946	16.479262	13.72933	23.27258	17.42085	36.97102912	24.15019	38.49834106	14.13636504	10.328768	23.6853
AGAP5	0.247221	1.72998	3.411698	0.957586	3.24227	0	1.297471	1.546263	1.55664	3.12943	1.73156515	0.917367	0.437639
AGAP6	9.14623	12.34674	11.49872	11.51467	16.80773	4.78539	6.65603	8.74178	9.10696	7.94611	8.42326	6.215771	13.22085
AGBL2	8.5501284	8.260731009	4.5225097	3.297357	5.074847023	16.967058	8.285067	10.464496	8.344820563	2.671149	7.236076	1.502574	5.125612
AGBL3	7.111889	1.63301	2.440179	8.494712	9.458577	5.0502137	8.216806	6.659802	6.3800902	1.7536163	6.700085	4.16577	5.506107
AGBL5	7.421664	8.718132562	13.752134	9.122543	9.602662	4.211427	3.775731	11.46513	10.366723	10.07785	13.19117223	3.359478	4.912208075
AGER	17.949962	4.971319604	8.88011543	15.4598081	14.46932	8.362727016	11.271262	8.169262	23.692505	11.23579	8.843164	6.344102	15.95578
AGFG1	11.687723	8.68113	32.490778	13.608902	12.855489	12.98733	13.629942	5.44729	14.690023	20.4869019	7.022101	14.333973	10.62173
AGFG2	3.630545	3.0045288	4.2050443	3.526724	7.167732	2.3547641	2.411679	1.409351	2.61243	3.68354	1.94814	2.339092	2.675847
AGGF1	23.559488	10.492503	10.59786	16.88016	20.634025	17.05485	20.417534	25.97796	24.93743	22.050079	23.1852	11.49946	10.831667
AGK	27.45737603	23.17597	28.325636	40.497039	37.93985	20.024002	29.924559	29.689182	26.76315	28.066278	35.139162	26.509044	30.302067
AGL	7.494953033	7.199052	7.245060313	6.16667576	5.701388	6.65283	4.594520235	7.012344097	5.657748473	7.088141904	6.5396811	3.3024526	6.125370043
AGMAT	1.55446	2.35658	3.05383	3.05819	4.0297	1.92374	3.39736	1.60933	3.5664	3.01011	4.50426	0.576895	2.64586
AGO1	7.5734126	8.440552	8.6741512	8.89608	12.1623	7.96784	5.96381	9.101023	6.75896	8.69623	8.15951	8.91087	9.503156
AGO2	10.520522	7.546236	5.60262	10.720453	10.8637	12.310105	7.928991	7.424038	9.9201	6.209287	4.40237	14.737783	17.29872
AGO3	12.481667	22.14931	12.802621	24.83044701	23.58836134	20.271968	12.473435	22.731874	27.964	17.61696	19.31542	15.609768	21.539257
AGO4	12.9374	12.8232	18.948	14.278377	18.4416	12.7344	9.62866	18.29379	13.9291	16.0004	11.63357	12.14456	9.219143
AGPAT1	33.769847	31.908133	43.3875096	49.93534	30.988162	36.482078	30.014932	36.939762	45.54561	34.05186588	36.2263681	35.9618	34.55329
AGPAT2	29.87354	32.759127	39.315968	27.590925	33.969564	25.916378	27.493266	32.879711	33.87967	39.073961	37.98613	41.54463	33.8347
AGPAT3	8.893274	11.937264	15.942252	9.556422	8.51547	9.063772	11.573138	13.0261024	11.178921	10.01902479	8.907620422	12.473056	11.72334278
AGPAT4	20.49337	7.105298	11.236711	17.568801	10.709791	9.565834	19.653671	12.628566	16.746927	11.064404	20.367826	16.565218	20.47412
AGPAT5	11.394188	12.32251	14.76499	13.55954	21.505569	13.84210211	14.67691	20.025723	16.844431	12.26514	13.425893	10.95151712	23.619073
AGRN	0.668643606	1.565452	2.113671	0.7314009	3.981880048	2.222341305	2.997065	1.331580221	0.550534037	0.599851545	1.149196246	0.711132507	3.077686995
AGTPBP1	30.107504	32.94722	37.07679461	42.40830943	35.25269449	43.397428	40.368912	45.613173	31.335657	36.203521	45.681993	46.1902835	39.1720596
AGTRAP	249.3359901	306.9589	223.507574	256.071728	250.18473	282.10494	202.2769928	226.32917	229.265191	285.67512	234.1087543	306.14506	255.1557935
AHCTF1	12.98985018	15.58201702	22.259447	14.95134297	9.907250002	27.85126	21.26633029	21.31469117	14.53727063	9.124618155	15.711671	19.27035395	36.27281047
AHCY	34.088615	42.031175	42.491195	36.699757	35.887066	45.661473	42.88013	36.016641	33.578981	39.714985	55.005481	36.905822	33.23301
AHCYL1	7.600791	7.991846	20.823261	14.52292	10.020816	10.82375	9.327970334	9.749654	18.52667	13.507332	12.679253	9.856792	10.713442
AHCYL2	5.83826581	2.853188061	9.06872379	5.360890578	2.065507	3.74620099	3.239326	11.97269783	4.862227128	8.07556	4.95896759	5.594648402	3.18653228
AHI1	10.841935	7.632197	7.338843	10.1203328	7.2136985	15.248204	6.237296147	7.283544	5.192458	5.296517	9.1519724	14.230232	18.319697
AHNAK	50.53783	42.5284	43.94018	39.339034	36.499279	90.998503	58.424391	84.53694	72.102404	59.318061	81.45028	78.78854	60.606
AHSA1	110.289397	78.97269	117.28087	80.091609	132.25016	125.493418	115.931693	107.438867	162.334159	109.8316461	137.186528	62.615962	92.49247
AIDA	22.716775	24.824	38.72929	27.919951	32.21205	26.35333	23.475336	28.80491915	30.216685	24.4614016	27.889675	19.2079708	23.153957
AIF1	209.546979	262.810035	263.34798	165.934296	163.051402	155.088561	127.08924	133.5381143	170.306117	230.98424	167.628272	214.408292	154.328279
AIFM1	23.44723	20.700506	31.48584	25.481648	22.01383	22.20872	21.988045	20.31055	17.898323	29.08201708	30.76386	23.70649	17.860585
AIFM2	0.731543	1.503215	3.246598	4.19651009	2.72189138	1.42737	2.604651827	1.988944	3.445028	2.461913	1.232961	0.7483447	2.342817
AIFM3	1.164056503	6.183966	3.738615	0.871408739	3.0879854	4.909096725	3.9493676	4.8237977	9.907577	3.835267	5.400831461	5.045865	1.068680017
AIM2	16.441468	20.812768	14.88158	12.28525	21.7324	16.625622	33.221901	9.25344	7.09474	17.2948	12.825699	11.611449	8.01431
AIMP1	38.93607602	51.62609001	44.107654	38.73708	41.54631	38.35021015	38.072391	26.2849519	29.2821	27.28049	25.254579	27.60949	35.82092
AIMP2	31.101384	34.18911	27.200922	28.65336	28.675617	26.02536	20.05618	26.280869	18.27187	25.02428	22.95626	16.520124	14.60743
AIP	107.749132	77.289327	82.81604	85.119869	113.007957	87.666888	105.06771	99.263612	120.06711	113.652362	100.460844	91.01225	89.754034
AIRE	0.377565	0.2152198	0.0429215	0	0.202149	0.384347	0.114588	0.276438	0.3712861	0.077268826	0.0551634	0.229636	0.0574423
AK2	103.077743	147.5017333	116.489956	131.241209	146.722513	122.5973047	118.401424	108.226617	93.779063	96.224231	109.973487	83.57209	95.93753
AK3	28.6165	22.48711	41.61722	30.891269	28.96649	34.070289	31.761705	25.24916	28.120321	28.45765	27.62183	21.861599	28.94461
AK4	0.86276551	6.784643	2.41026477	5.918622806	1.410553	3.867916566	1.169496	1.235220348	2.442084	3.420928338	0.697404517	3.493352342	1.214722754
AK5	2.417712	5.2960319	3.036891	3.384499	4.044767	8.754617	7.457776	5.245689	5.5176431	9.990334	15.54431	4.231461987	5.7500853
AK8	0.410117	0.3311984	0.146074	0	0.345028	0	0.0460097	0.204214	0.60174	0	1.27906	0	0.133075
AK9	18.313192	12.53785548	22.963465	22.430443	20.2268389	16.156464	15.074684	16.0572825	14.74466184	12.0408277	10.338674	9.381537	23.977041
AKAP1	5.563310945	8.081161	6.84551853	7.76974	9.91417425	5.35768	7.01497376	4.218292	7.268805	7.421172	6.0545841	10.038865	6.894218
AKAP10	57.192823	39.79076001	54.782368	52.21345498	71.796434	52.387774	43.220964	49.420892	44.675291	44.19167	44.824855	47.833739	50.16791
AKAP11	3.67433	1.86336	3.42484	2.78053	2.0749	4.466	2.79786	3.55063	3.32348	4.10281	2.58856	2.43145	3.35004
AKAP13	317.120618	246.96125	242.530993	268.8071041	238.242022	260.005619	222.803128	288.736652	208.265861	243.537714	245.9951179	232.040805	308.9115731
AKAP17A	1.140305	2.24454	4.071962	1.811115	1.576883191	1.868287001	1.86323	1.549289	3.571748	2.870460289	2.193691	3.355288	3.425205
AKAP5	1.96342	0.489614	0.943101	0.328236	1.04285	0.91197	0.151236	2.82583	0.949391	0.574895	0.359096	0.712249	0.566566
AKAP7	15.23865	9.912977	12.577391	10.65610086	15.037093	13.303988	10.624815	9.0982729	6.310328	10.272426	11.492743	14.12408512	10.615053
AKAP8	25.36201	32.16682	37.20243	40.88594	39.48201	35.248706	30.64717	25.28946	31.26517	28.99453	24.018656	34.99951	46.3474
AKAP8L	33.072129	6.79918792	20.415618	24.773002	13.1511081	15.81924504	25.354589	26.83249	27.550131	15.262855	18.660627	14.415382	21.794424
AKAP9	96.68152527	84.097589	100.9181	90.478647	111.13437	120.787322	91.802241	109.617524	104.789814	108.0562437	85.214616	94.620038	121.3630654
AKIP1	20.380821	17.04532	11.890312	20.85223302	28.7666703	13.27081538	12.074641	17.069791	23.71886801	14.36265366	15.563184	11.93110901	13.492445
AKIRIN1	108.78914	94.317726	129.01943	135.27205	107.16342	103.0173	80.8322	82.4743	85.000373	93.42297	107.18928	88.93996	107.5512
AKIRIN2	121.0939	237.84	204.3147	245.692	191.0672	282.397	96.9598	107.0872	78.9189	82.4709	101.9118	317.79	161.0564
AKNA	97.261216	66.3265614	110.9088805	126.864703	105.15597	86.15593	109.573162	121.43936	128.83921	112.89084	106.3605337	91.4517809	85.87365011
AKR1A1	157.229428	187.486042	173.68256	163.58475	179.482982	153.01453	147.48028	131.96035	129.368936	175.38691	125.903812	136.576553	134.2857023
AKR1B1	93.21508777	94.23367	114.07516	114.873277	119.99953	110.6462304	91.977097	93.12557	109.362225	103.366038	90.47991	82.277694	96.088743
AKR1C3	35.92232	6.680914	20.4285701	10.246785	20.00904	44.527738	19.15614	18.254303	17.112404	20.47058	24.92514142	18.049391	22.092119
AKR1E2	0.293016	0	2.765832	3.271619	1.060357	0	0.260998	0.84813	2.5325536	0	2.085176	1.199586	0
AKR7A2	75.73166	47.551	44.89054	49.3509	63.7186	64.558404	71.836313	52.98463	61.021364	64.593854	83.22465	69.556367	46.1903
AKT1	15.080423	5.994777593	24.41541893	20.027141	15.3490089	14.48678146	15.380573	10.157593	15.960809	23.097653	8.226247	19.56128	14.30313822
AKT1S1	1.732016	3.100270414	5.2042983	4.129946	4.027066	6.0289452	2.281585	1.903999	4.310336	3.736179	2.342894	3.768004	6.177254
AKT2	35.68159778	22.80086512	24.788592	43.51616042	50.209042	49.89409602	30.389965	36.433934	33.40438568	32.86161943	39.38993917	41.13859006	27.07347602
AKT3	10.158246	6.362184	13.947131	11.005799	10.022678	5.559702	5.8781105	15.96053	9.500219	8.697197	7.799551	4.991585	10.96518
AKTIP	43.606658	52.666846	43.024054	51.531534	70.874992	41.53526228	40.619553	46.133647	52.87146405	44.67232	47.099934	25.92857	27.479758
ALAD	20.352431	21.494585	27.495584	24.587611	24.24849	32.576093	24.415125	26.274659	32.60707	31.980097	42.749466	25.654637	27.801472
ALAS1	37.6114887	42.45731	38.60364	28.36346	35.26248277	33.8392	40.95542	32.1025	29.708874	41.66983	42.82896	19.99765383	23.83072
ALCAM	8.651741	17.48457538	21.1793603	7.465214	10.70325	15.84036	7.059115	13.694102	6.963594	15.109287	14.78641	15.9720546	13.608046
ALDH16A1	14.14582	16.391545	26.433618	20.46672	24.97180054	4.914022	14.98731	20.75203	27.01399079	24.275017	32.28436134	16.00061	21.04809584
ALDH18A1	18.877699	16.966557	21.685313	20.64248	25.28624	16.95992	17.063953	13.693928	18.16240005	16.13166	16.25159	15.597905	16.13655
ALDH1A1	55.32129	101.81693	73.13202	62.3956	64.12619	54.12325	89.41388	50.83178	42.48532	62.41932	65.043411	50.2423	57.738509
ALDH1B1	8.810672	6.171635	4.11569	6.96842	6.397483	4.49443	5.82866	5.84597	4.292198	6.37891	6.06297	4.061944	7.57554
ALDH2	97.61226098	191.66478	176.81048	190.963	98.97241	138.31583	191.41539	146.53678	110.53772	171.87297	189.20762	105.582524	141.655547
ALDH3A2	28.7822122	56.432341	37.35879722	35.53236676	42.754023	38.293898	32.6153733	40.285972	47.99985036	29.30405386	44.730204	45.915911	36.3419774
ALDH3B1	36.315306	59.613908	52.538735	50.365352	51.87687	47.409661	41.491623	41.952408	42.979716	53.436116	47.736818	60.93196404	45.776635
ALDH4A1	4.556300057	1.724783	1.61245	3.93675	3.048899	2.4912377	2.73182	5.199374	2.169350326	3.69281	2.901105674	2.667983	3.32305
ALDH5A1	3.73732	4.457562	6.79161	3.41571955	4.61495	3.052186	3.73195	5.52283	8.89325	9.18128	8.94269	2.668245	3.399342
ALDH6A1	19.033651	16.36551	12.90048	16.586999	24.551844	15.087667	13.5573	14.98684	16.001035	11.960703	19.342529	10.681761	17.20063
ALDH7A1	5.1224296	4.6573545	6.9039637	6.000492411	7.644758	5.9540511	5.0085273	5.515122	2.2868735	3.4768053	4.1187489	2.7898633	6.0269522
ALDH9A1	82.002992	86.95626	68.463996	99.94699	62.033661	72.44022	59.069	74.185266	94.321016	84.009286	81.239543	79.85162	75.56729
ALDOC	32.99334	27.075955	24.29638495	28.50406	25.63217	25.576311	22.08901	24.838137	30.08246	34.223731	31.39885	27.74289803	19.550152
ALG1	34.99837	22.50759	42.40113	45.777859	39.78862	26.8553558	33.44931	26.280539	25.56035809	29.10787	33.570129	26.218413	26.807562
ALG10	3.340776	1.1039277	0.496449	1.3938168	1.331794	1.154125	3.473086	2.244684	1.702404	4.072018	5.078053	2.86142	0.7734411
ALG11	16.111274	13.375832	13.172766	14.906481	16.02558	14.694778	16.264808	19.64877	16.749723	16.669738	20.33261	10.45821	15.464744
ALG12	24.91472	20.02043	20.533707	23.67695	19.275206	23.485	23.60457	17.376969	20.7903	15.141219	22.534229	21.51508	16.65425
ALG13	72.61779769	63.7605295	49.548435	83.69380412	88.5426549	101.7339588	62.36536831	63.83279945	51.526564	51.35233419	48.042737	104.7660449	125.6090281
ALG14	6.21474	5.524437	3.490947	2.370977	5.74702	7.045404	6.114123	8.024241	3.394748	3.63811	6.538	3.36113	5.21311
ALG1L	0.533188	0.654852	0.395023	0	0	0.698284	1.11035	2.979622	0.630048	0.549898	0	0.8923636	0.633423
ALG2	37.58763	26.90391	52.76712	42.4797	40.40679	46.67196	36.65629	33.34945	47.70489	32.60486	46.64161	41.516	43.64095
ALG3	71.0951891	107.066762	64.731703	86.4080025	73.037664	80.835226	68.369584	62.860303	70.001154	69.594768	73.593803	58.054891	57.112931
ALG5	59.527233	65.827	49.23852	56.321398	53.5057	76.243582	39.83085	54.666085	31.316682	53.014398	45.31592	48.365552	50.90891
ALG6	39.997245	24.13068	31.18711	37.90429	34.956411	26.23771	27.55166	21.64518	23.718489	20.581678	42.658584	16.008687	26.868203
ALG8	44.81160206	46.014792	52.652484	65.60723633	51.22659763	43.3037152	40.948474	52.7317651	48.758321	44.600958	35.183712	41.030584	35.539842
ALG9	18.7416793	15.69499567	23.74503005	31.488786	21.41171712	15.639795	16.661656	24.556622	15.849521	28.83406022	25.04339006	15.80619757	14.830459
ALKBH1	8.10351	4.321559	9.59404	11.160672	17.50055	11.33523	7.369769	6.2543	12.494283	11.6501	12.321	6.37642	5.77432
ALKBH2	16.425231	7.80797	14.835641	19.165394	18.470333	11.452111	15.700846	15.353124	19.461722	12.671524	10.88930901	9.583144	12.988315
ALKBH3	47.309769	57.44086	28.825519	41.120784	45.205165	52.02805	42.574258	32.421373	45.099834	58.332643	46.147721	41.691337	49.227554
ALKBH4	11.589389	10.75664	11.56163	13.41699	12.99387	12.82652	10.45685	14.500045	14.69158	8.92424	10.88546	7.922	8.34995
ALKBH5	25.6371	31.58887	73.80486	67.95795179	38.43532	30.26450929	28.57142579	49.33396	58.32559	61.70360321	35.36876029	26.807766	73.60685
ALKBH6	40.399955	33.9829687	33.27726	41.646838	17.09118	24.1143691	18.58687004	23.2134305	21.996043	25.471434	16.043388	18.585412	26.482393
ALKBH7	14.82274	18.21141	20.75425	12.40293	14.80682	22.35752	20.83687	25.63502	27.58058	27.30249	15.24228	24.17248	24.80039
ALKBH8	3.637496915	0.9477404	3.391142	4.285585	4.430008	4.102898075	5.096508687	5.398105	5.947014	7.923389	7.378197	2.797333	2.589801058
ALMS1	4.0596231	2.752518	2.362744	5.503975	5.758638	4.165734	3.403645	3.39845	4.99899	5.017065	10.54115929	9.192819028	9.9872244
ALOX12	10.8725	29.10252	20.72065	12.8685	9.11769	9.873693	9.474939	25.280669	25.35151	10.4104	16.95107	19.36892	18.95014
ALOX5	118.242735	168.667427	156.32739	136.745279	151.28871	132.777802	139.079646	156.95569	123.972491	154.44536	166.78098	167.923782	200.92955
ALOX5AP	144.761984	130.00215	157.9026	130.54651	129.75286	149.4643	107.399242	159.699637	121.246	170.06361	112.57177	98.37391	168.07519
ALPK1	15.18352	16.343723	14.681529	10.525814	14.4366896	11.831613	18.023633	20.47728115	15.356259	12.25726	20.983644	11.2731659	18.405918
ALPL	2.432052	2.410242	3.551986	6.534433	6.534941169	5.01367	2.699287503	9.421091	2.221602	3.856299309	20.688549	2.8520741	19.236495
ALS2	4.762695	5.690312	5.1125253	9.738633	9.381304	8.683467	3.401864	2.1773502	5.9685713	4.0875395	7.88758	6.268703	5.875623041
ALS2CL	6.294352	5.272904718	5.030221852	9.220148	12.457347	2.602297	4.980041617	3.857171114	6.210841145	7.155981	6.20850686	4.4358163	6.054636
ALS2CR12	1.9564309	4.159068	6.446157319	5.7924127	5.945418	2.712597	6.548175	6.2520883	2.967079	5.931308	3.476798	3.529894	11.428522
ALYREF	2.119597	4.279042	0.597041	3.173775	2.32104	4.641192	2.8664197	0.104417	3.74312	1.32167	0.642158	0.675123	1.913597
